Timpstemp, Pressure, Altitude, Temperature, Error_count, 
10671543,957.8599853515625,471.6282958984375,10.359999656677246,0, 
10756735,957.8599853515625,471.6282958984375,10.34999942779541,0, 
10878382,957.8999633789062,471.2798156738281,10.34999942779541,0, 
10987851,957.8800048828125,471.4540710449219,10.34999942779541,0, 
11073047,957.8899536132812,471.366943359375,10.34999942779541,0, 
11182582,957.8800048828125,471.4540710449219,10.34999942779541,0, 
11267823,957.8800048828125,471.4540710449219,10.34000015258789,0, 
11389585,957.8499755859375,471.7154235839844,10.329999923706055,0, 
11474739,957.8599853515625,471.6282958984375,10.329999923706055,0, 
11584179,957.8499755859375,471.7154235839844,10.319999694824219,0, 
11669294,957.8699951171875,471.5411682128906,10.319999694824219,0, 
11778803,957.8099975585938,472.06390380859375,10.309999465942383,0, 
11863989,957.8099975585938,472.06390380859375,10.309999465942383,0, 
11985764,957.8299560546875,471.8896484375,10.300000190734863,0, 
12070955,957.8499755859375,471.7154235839844,10.300000190734863,0, 
12180410,957.8099975585938,472.06390380859375,10.300000190734863,0, 
12289975,957.8200073242188,471.9767761230469,10.300000190734863,0, 
12375084,957.8099975585938,472.06390380859375,10.300000190734863,0, 
12460307,957.8200073242188,471.9767761230469,10.300000190734863,0, 
12582060,957.8099975585938,472.06390380859375,10.289999961853027,0, 
12691528,957.7999877929688,472.1510009765625,10.279999732971191,0, 
12776762,957.8099975585938,472.06390380859375,10.279999732971191,0, 
12886259,957.7699584960938,472.4123840332031,10.269999504089355,0, 
12971382,957.7699584960938,472.4123840332031,10.269999504089355,0, 
13056573,957.739990234375,472.67376708984375,10.260000228881836,0, 
13178184,957.7599487304688,472.49951171875,10.269999504089355,0, 
13287677,957.75,472.5866394042969,10.260000228881836,0, 
13372976,957.75,472.5866394042969,10.260000228881836,0, 
13482507,957.739990234375,472.67376708984375,10.260000228881836,0, 
13567715,957.699951171875,473.02227783203125,10.25,0, 
13689384,957.72998046875,472.7608947753906,10.25,0, 
13774569,957.7099609375,472.9351501464844,10.25,0, 
13884173,957.7099609375,472.9351501464844,10.25,0, 
13969400,957.6699829101562,473.2836608886719,10.25,0, 
14078977,957.6699829101562,473.2836608886719,10.260000228881836,0, 
14164113,957.6599731445312,473.37078857421875,10.260000228881836,0, 
14285731,957.6799926757812,473.196533203125,10.269999504089355,0, 
14370967,957.6499633789062,473.45794677734375,10.260000228881836,0, 
14480384,957.6399536132812,473.5450744628906,10.269999504089355,0, 
14589982,957.6300048828125,473.6322021484375,10.279999732971191,0, 
14675199,957.5999755859375,473.89361572265625,10.279999732971191,0, 
14760411,957.6199951171875,473.7193298339844,10.289999961853027,0, 
14882147,957.6300048828125,473.6322021484375,10.309999465942383,0, 
14991644,957.5999755859375,473.89361572265625,10.309999465942383,0, 
15076985,957.6199951171875,473.7193298339844,10.319999694824219,0, 
15186410,957.5999755859375,473.89361572265625,10.329999923706055,0, 
15271626,957.5700073242188,474.155029296875,10.329999923706055,0, 
15356809,957.5799560546875,474.0679016113281,10.34000015258789,0, 
15478531,957.5899658203125,473.9807434082031,10.34999942779541,0, 
15588200,957.6199951171875,473.7193298339844,10.359999656677246,0, 
15673194,957.5999755859375,473.89361572265625,10.359999656677246,0, 
15782761,957.5799560546875,474.0679016113281,10.369999885559082,0, 
15867954,957.5999755859375,473.89361572265625,10.369999885559082,0, 
15989568,957.6300048828125,473.6322021484375,10.369999885559082,0, 
16038279,957.5999755859375,473.89361572265625,10.369999885559082,0, 
16189289,957.5599975585938,474.2421569824219,10.34000015258789,2, 
16274448,957.5799560546875,474.0679016113281,10.34999942779541,2, 
16384028,957.5799560546875,474.0679016113281,10.359999656677246,2, 
16469213,957.5799560546875,474.0679016113281,10.369999885559082,2, 
16578825,957.5700073242188,474.155029296875,10.369999885559082,2, 
16664054,957.5799560546875,474.0679016113281,10.380000114440918,2, 
16785705,957.5700073242188,474.155029296875,10.380000114440918,2, 
16870955,957.5499877929688,474.3293151855469,10.380000114440918,2, 
16980434,957.5499877929688,474.3293151855469,10.389999389648438,2, 
17089983,957.5599975585938,474.2421569824219,10.399999618530273,2, 
17175164,957.5700073242188,474.155029296875,10.399999618530273,2, 
17260420,957.5799560546875,474.0679016113281,10.399999618530273,2, 
17382161,957.5799560546875,474.0679016113281,10.40999984741211,2, 
17491715,957.5700073242188,474.155029296875,10.40999984741211,2, 
17576835,957.5700073242188,474.155029296875,10.40999984741211,2, 
17686343,957.5799560546875,474.0679016113281,10.40999984741211,2, 
17771532,957.5799560546875,474.0679016113281,10.40999984741211,2, 
17893348,957.5799560546875,474.0679016113281,10.40999984741211,2, 
17978555,957.5899658203125,473.9807434082031,10.40999984741211,2, 
18088068,957.5799560546875,474.0679016113281,10.420000076293945,2, 
18173274,957.5599975585938,474.2421569824219,10.420000076293945,2, 
18277277,957.5499877929688,474.3293151855469,10.359999656677246,3, 
18387287,957.5799560546875,474.0679016113281,10.429999351501465,3, 
18472416,957.5099487304688,474.6778869628906,10.420000076293945,3, 
18557683,957.5399780273438,474.41644287109375,10.429999351501465,3, 
18679467,957.5599975585938,474.2421569824219,10.4399995803833,3, 
18789065,957.5399780273438,474.41644287109375,10.4399995803833,3, 
18874205,957.5199584960938,474.5907287597656,10.4399995803833,3, 
18984987,957.5099487304688,474.6778869628906,10.4399995803833,3, 
19070957,957.5999755859375,473.89361572265625,10.429999351501465,3, 
19157191,957.469970703125,475.0264587402344,10.420000076293945,3, 
19280956,957.5299682617188,474.50360107421875,10.4399995803833,3, 
19393440,957.5,474.7650146484375,10.40999984741211,3, 
19478658,957.5199584960938,474.5907287597656,10.40999984741211,3, 
19588086,957.489990234375,474.8521728515625,10.40999984741211,3, 
19673293,957.5,474.7650146484375,10.40999984741211,3, 
19758533,957.47998046875,474.9393005371094,10.399999618530273,3, 
19880189,957.5,474.7650146484375,10.399999618530273,3, 
19989714,957.489990234375,474.8521728515625,10.399999618530273,3, 
20074977,957.47998046875,474.9393005371094,10.399999618530273,3, 
20184374,957.5,474.7650146484375,10.399999618530273,3, 
20269558,957.5099487304688,474.6778869628906,10.389999389648438,3, 
20391304,957.5199584960938,474.5907287597656,10.399999618530273,3, 
20476507,957.489990234375,474.8521728515625,10.380000114440918,3, 
20586096,957.5,474.7650146484375,10.380000114440918,3, 
20671279,957.5,474.7650146484375,10.380000114440918,3, 
20780813,957.5,474.7650146484375,10.380000114440918,3, 
20866041,957.469970703125,475.0264587402344,10.380000114440918,3, 
20987733,957.489990234375,474.8521728515625,10.369999885559082,3, 
21072971,957.489990234375,474.8521728515625,10.369999885559082,3, 
21182435,957.469970703125,475.0264587402344,10.359999656677246,3, 
21291988,957.47998046875,474.9393005371094,10.359999656677246,3, 
21377201,957.469970703125,475.0264587402344,10.359999656677246,3, 
21462335,957.489990234375,474.8521728515625,10.34999942779541,3, 
21583966,957.489990234375,474.8521728515625,10.34999942779541,3, 
21693464,957.5,474.7650146484375,10.34000015258789,3, 
21778659,957.5,474.7650146484375,10.34000015258789,3, 
21888213,957.449951171875,475.20074462890625,10.34000015258789,3, 
21973437,957.469970703125,475.0264587402344,10.329999923706055,3, 
22058572,957.4599609375,475.1136169433594,10.329999923706055,3, 
22180249,957.449951171875,475.20074462890625,10.319999694824219,3, 
22289673,957.4400024414062,475.28790283203125,10.319999694824219,3, 
22374817,957.4400024414062,475.28790283203125,10.319999694824219,3, 
22484369,957.4299926757812,475.37506103515625,10.319999694824219,3, 
22569583,957.4400024414062,475.28790283203125,10.319999694824219,3, 
22691283,957.4599609375,475.1136169433594,10.329999923706055,3, 
22776508,957.4599609375,475.1136169433594,10.329999923706055,3, 
22886028,957.4400024414062,475.28790283203125,10.329999923706055,3, 
22971074,957.449951171875,475.20074462890625,10.329999923706055,3, 
23080556,957.4299926757812,475.37506103515625,10.34000015258789,3, 
23165740,957.4099731445312,475.5493469238281,10.34000015258789,3, 
23287483,957.4400024414062,475.28790283203125,10.34000015258789,3, 
23372697,957.449951171875,475.20074462890625,10.34999942779541,3, 
23482187,957.4299926757812,475.37506103515625,10.34999942779541,3, 
23591628,957.4099731445312,475.5493469238281,10.34999942779541,3, 
23676762,957.3999633789062,475.6365051269531,10.34999942779541,3, 
23761961,957.3999633789062,475.6365051269531,10.34000015258789,3, 
23883566,957.4400024414062,475.28790283203125,10.34000015258789,3, 
23993071,957.4199829101562,475.4621887207031,10.34000015258789,3, 
24078312,957.4099731445312,475.5493469238281,10.329999923706055,3, 
24187978,957.449951171875,475.20074462890625,10.329999923706055,3, 
24273096,957.4099731445312,475.5493469238281,10.329999923706055,3, 
24358304,957.4400024414062,475.28790283203125,10.319999694824219,3, 
24480048,957.4299926757812,475.37506103515625,10.319999694824219,3, 
24589592,957.4099731445312,475.5493469238281,10.319999694824219,3, 
24674757,957.4299926757812,475.37506103515625,10.329999923706055,3, 
24784295,957.3699951171875,475.89794921875,10.329999923706055,3, 
24869556,957.3899536132812,475.7236633300781,10.329999923706055,3, 
24991492,957.4199829101562,475.4621887207031,10.329999923706055,3, 
25076394,957.4099731445312,475.5493469238281,10.329999923706055,3, 
25185976,957.4099731445312,475.5493469238281,10.329999923706055,3, 
25271097,957.4099731445312,475.5493469238281,10.329999923706055,3, 
25380640,957.3999633789062,475.6365051269531,10.329999923706055,3, 
25465971,957.3699951171875,475.89794921875,10.329999923706055,3, 
25587614,957.4299926757812,475.37506103515625,10.34000015258789,3, 
25672732,957.4199829101562,475.4621887207031,10.34000015258789,3, 
25782197,957.4199829101562,475.4621887207031,10.34000015258789,3, 
25891764,957.3999633789062,475.6365051269531,10.329999923706055,3, 
25976964,957.4400024414062,475.28790283203125,10.34000015258789,3, 
26062200,957.3800048828125,475.8108215332031,10.329999923706055,3, 
26183953,957.4199829101562,475.4621887207031,10.329999923706055,3, 
26293344,957.3999633789062,475.6365051269531,10.34000015258789,3, 
26378491,957.4199829101562,475.4621887207031,10.34000015258789,3, 
26488055,957.4099731445312,475.5493469238281,10.34000015258789,3, 
26573203,957.3999633789062,475.6365051269531,10.34000015258789,3, 
26694972,957.3899536132812,475.7236633300781,10.34000015258789,3, 
26780045,957.3999633789062,475.6365051269531,10.329999923706055,3, 
26889656,957.4199829101562,475.4621887207031,10.329999923706055,3, 
26974965,957.4199829101562,475.4621887207031,10.329999923706055,3, 
27084348,957.3999633789062,475.6365051269531,10.329999923706055,3, 
27169484,957.3999633789062,475.6365051269531,10.329999923706055,3, 
27291237,957.3999633789062,475.6365051269531,10.329999923706055,3, 
27376379,957.4099731445312,475.5493469238281,10.329999923706055,3, 
27485953,957.4199829101562,475.4621887207031,10.329999923706055,3, 
27595413,957.3899536132812,475.7236633300781,10.329999923706055,3, 
27680557,957.4299926757812,475.37506103515625,10.329999923706055,3, 
27765977,957.3599853515625,475.985107421875,10.329999923706055,3, 
27887396,957.4299926757812,475.37506103515625,10.34000015258789,3, 
27972635,957.4199829101562,475.4621887207031,10.34000015258789,3, 
28082141,957.3899536132812,475.7236633300781,10.34999942779541,3, 
28191612,957.3699951171875,475.89794921875,10.34999942779541,3, 
28276811,957.3999633789062,475.6365051269531,10.359999656677246,3, 
28361963,957.4099731445312,475.5493469238281,10.359999656677246,3, 
28483634,957.4299926757812,475.37506103515625,10.369999885559082,3, 
28593223,957.4199829101562,475.4621887207031,10.369999885559082,3, 
28678454,957.4099731445312,475.5493469238281,10.369999885559082,3, 
28788151,957.4099731445312,475.5493469238281,10.380000114440918,3, 
28891967,957.3399658203125,476.159423828125,10.380000114440918,4, 
28977558,957.3200073242188,476.333740234375,10.34999942779541,4, 
29087061,957.3999633789062,475.6365051269531,10.380000114440918,4, 
29172158,957.3800048828125,475.8108215332031,10.389999389648438,4, 
29293812,957.4099731445312,475.5493469238281,10.40999984741211,4, 
29378970,957.4099731445312,475.5493469238281,10.40999984741211,4, 
29488503,957.3999633789062,475.6365051269531,10.40999984741211,4, 
29573725,957.449951171875,475.20074462890625,10.420000076293945,4, 
29683297,957.3999633789062,475.6365051269531,10.420000076293945,4, 
29768507,957.4099731445312,475.5493469238281,10.429999351501465,4, 
29890277,957.4199829101562,475.4621887207031,10.429999351501465,4, 
29975502,957.4599609375,475.1136169433594,10.429999351501465,4, 
30085049,957.4400024414062,475.28790283203125,10.429999351501465,4, 
30194472,957.4099731445312,475.5493469238281,10.429999351501465,4, 
30279721,957.4299926757812,475.37506103515625,10.4399995803833,4, 
30364978,957.449951171875,475.20074462890625,10.429999351501465,4, 
30486595,957.449951171875,475.20074462890625,10.429999351501465,4, 
30596085,957.449951171875,475.20074462890625,10.429999351501465,4, 
30681324,957.4599609375,475.1136169433594,10.429999351501465,4, 
30790834,957.469970703125,475.0264587402344,10.429999351501465,4, 
30875958,957.4400024414062,475.28790283203125,10.429999351501465,4, 
30961111,957.4199829101562,475.4621887207031,10.420000076293945,4, 
31082757,957.4299926757812,475.37506103515625,10.420000076293945,4, 
31192203,957.4400024414062,475.28790283203125,10.420000076293945,4, 
31277394,957.449951171875,475.20074462890625,10.40999984741211,4, 
31386970,957.4299926757812,475.37506103515625,10.40999984741211,4, 
31472158,957.4400024414062,475.28790283203125,10.40999984741211,4, 
31594066,957.4599609375,475.1136169433594,10.40999984741211,4, 
31678974,957.4199829101562,475.4621887207031,10.40999984741211,4, 
31788483,957.4599609375,475.1136169433594,10.40999984741211,4, 
31873680,957.4599609375,475.1136169433594,10.40999984741211,4, 
31983194,957.4400024414062,475.28790283203125,10.40999984741211,4, 
32068416,957.4199829101562,475.4621887207031,10.40999984741211,4, 
32190269,957.469970703125,475.0264587402344,10.399999618530273,4, 
32275278,957.4599609375,475.1136169433594,10.399999618530273,4, 
32384955,957.4199829101562,475.4621887207031,10.399999618530273,4, 
32494325,957.449951171875,475.20074462890625,10.399999618530273,4, 
32579473,957.47998046875,474.9393005371094,10.389999389648438,4, 
32664746,957.469970703125,475.0264587402344,10.380000114440918,4, 
32786488,957.469970703125,475.0264587402344,10.380000114440918,4, 
32896057,957.4599609375,475.1136169433594,10.380000114440918,4, 
32981276,957.47998046875,474.9393005371094,10.369999885559082,4, 
33090808,957.4599609375,475.1136169433594,10.369999885559082,4, 
33175962,957.47998046875,474.9393005371094,10.359999656677246,4, 
33261076,957.449951171875,475.20074462890625,10.359999656677246,4, 
33382833,957.489990234375,474.8521728515625,10.34999942779541,4, 
33492416,957.4599609375,475.1136169433594,10.34999942779541,4, 
33577617,957.4599609375,475.1136169433594,10.34000015258789,4, 
33687162,957.449951171875,475.20074462890625,10.34000015258789,4, 
33772323,957.449951171875,475.20074462890625,10.329999923706055,4, 
33894086,957.449951171875,475.20074462890625,10.329999923706055,4, 
33979321,957.489990234375,474.8521728515625,10.319999694824219,4, 
34088956,957.489990234375,474.8521728515625,10.319999694824219,4, 
34174118,957.4599609375,475.1136169433594,10.319999694824219,4, 
34283690,957.4599609375,475.1136169433594,10.309999465942383,4, 
34368961,957.449951171875,475.20074462890625,10.309999465942383,4, 
34490559,957.489990234375,474.8521728515625,10.300000190734863,4, 
34575961,957.4599609375,475.1136169433594,10.300000190734863,4, 
34685166,957.4599609375,475.1136169433594,10.289999961853027,4, 
34794618,957.449951171875,475.20074462890625,10.289999961853027,4, 
34879778,957.47998046875,474.9393005371094,10.289999961853027,4, 
34965011,957.469970703125,475.0264587402344,10.289999961853027,4, 
35086650,957.449951171875,475.20074462890625,10.279999732971191,4, 
35196207,957.47998046875,474.9393005371094,10.269999504089355,4, 
35281257,957.47998046875,474.9393005371094,10.260000228881836,4, 
35390807,957.4599609375,475.1136169433594,10.269999504089355,4, 
35476004,957.469970703125,475.0264587402344,10.260000228881836,4, 
35597759,957.4400024414062,475.28790283203125,10.25,4, 
35682995,957.489990234375,474.8521728515625,10.25,4, 
35792481,957.47998046875,474.9393005371094,10.239999771118164,4, 
35877627,957.47998046875,474.9393005371094,10.239999771118164,4, 
35987116,957.449951171875,475.20074462890625,10.229999542236328,4, 
36072361,957.4400024414062,475.28790283203125,10.229999542236328,4, 
36194075,957.4400024414062,475.28790283203125,10.219999313354492,4, 
36279199,957.449951171875,475.20074462890625,10.219999313354492,4, 
36388701,957.4299926757812,475.37506103515625,10.210000038146973,4, 
36498211,957.4099731445312,475.5493469238281,10.210000038146973,4, 
36583359,957.4400024414062,475.28790283203125,10.199999809265137,4, 
36668566,957.4199829101562,475.4621887207031,10.199999809265137,4, 
36790387,957.4199829101562,475.4621887207031,10.1899995803833,4, 
36875455,957.4400024414062,475.28790283203125,10.1899995803833,4, 
36984997,957.4299926757812,475.37506103515625,10.179999351501465,4, 
37094491,957.4299926757812,475.37506103515625,10.179999351501465,4, 
37179672,957.449951171875,475.20074462890625,10.170000076293945,4, 
37264975,957.4299926757812,475.37506103515625,10.170000076293945,4, 
37386595,957.4400024414062,475.28790283203125,10.15999984741211,4, 
37496132,957.4299926757812,475.37506103515625,10.15999984741211,4, 
37581297,957.4400024414062,475.28790283203125,10.149999618530273,4, 
37690775,957.4400024414062,475.28790283203125,10.149999618530273,4, 
37775962,957.4099731445312,475.5493469238281,10.130000114440918,4, 
37897635,957.4400024414062,475.28790283203125,10.130000114440918,4, 
37982784,957.4299926757812,475.37506103515625,10.130000114440918,4, 
38092351,957.4299926757812,475.37506103515625,10.119999885559082,4, 
38177485,957.4299926757812,475.37506103515625,10.119999885559082,4, 
38286954,957.3999633789062,475.6365051269531,10.119999885559082,4, 
38372035,957.4099731445312,475.5493469238281,10.119999885559082,4, 
38493687,957.4199829101562,475.4621887207031,10.119999885559082,4, 
38578759,957.4099731445312,475.5493469238281,10.119999885559082,4, 
38688235,957.3899536132812,475.7236633300781,10.119999885559082,4, 
38797729,957.3999633789062,475.6365051269531,10.119999885559082,4, 
38882845,957.4199829101562,475.4621887207031,10.119999885559082,4, 
38968063,957.3999633789062,475.6365051269531,10.119999885559082,4, 
39089804,957.4400024414062,475.28790283203125,10.119999885559082,4, 
39175248,957.4099731445312,475.5493469238281,10.119999885559082,4, 
39284527,957.4099731445312,475.5493469238281,10.119999885559082,4, 
39394002,957.4099731445312,475.5493469238281,10.119999885559082,4, 
39479194,957.4099731445312,475.5493469238281,10.119999885559082,4, 
39564364,957.4199829101562,475.4621887207031,10.119999885559082,4, 
39686010,957.4299926757812,475.37506103515625,10.130000114440918,4, 
39795522,957.4299926757812,475.37506103515625,10.130000114440918,4, 
39880764,957.4199829101562,475.4621887207031,10.130000114440918,4, 
39990272,957.4199829101562,475.4621887207031,10.130000114440918,4, 
40075413,957.4099731445312,475.5493469238281,10.130000114440918,4, 
40197099,957.449951171875,475.20074462890625,10.130000114440918,4, 
40282356,957.4199829101562,475.4621887207031,10.130000114440918,4, 
40391964,957.449951171875,475.20074462890625,10.139999389648438,4, 
40477129,957.4400024414062,475.28790283203125,10.130000114440918,4, 
40586693,957.3899536132812,475.7236633300781,10.130000114440918,4, 
40671811,957.4099731445312,475.5493469238281,10.130000114440918,4, 
40793446,957.3899536132812,475.7236633300781,10.130000114440918,4, 
40878598,957.4099731445312,475.5493469238281,10.130000114440918,4, 
40988318,957.4199829101562,475.4621887207031,10.130000114440918,4, 
41097622,957.3999633789062,475.6365051269531,10.130000114440918,4, 
41182787,957.4299926757812,475.37506103515625,10.130000114440918,4, 
41267968,957.4099731445312,475.5493469238281,10.119999885559082,4, 
41389549,957.449951171875,475.20074462890625,10.119999885559082,4, 
41499156,957.3999633789062,475.6365051269531,10.119999885559082,4, 
41584360,957.4099731445312,475.5493469238281,10.109999656677246,4, 
41693974,957.3899536132812,475.7236633300781,10.109999656677246,4, 
41779104,957.3800048828125,475.8108215332031,10.109999656677246,4, 
41864291,957.3899536132812,475.7236633300781,10.109999656677246,4, 
41986091,957.3899536132812,475.7236633300781,10.09999942779541,4, 
42095531,957.3800048828125,475.8108215332031,10.09999942779541,4, 
42180720,957.3899536132812,475.7236633300781,10.09000015258789,4, 
42290193,957.3699951171875,475.89794921875,10.09000015258789,4, 
42375364,957.3800048828125,475.8108215332031,10.09000015258789,4, 
42497133,957.3699951171875,475.89794921875,10.079999923706055,4, 
42582365,957.3599853515625,475.985107421875,10.079999923706055,4, 
42691791,957.3599853515625,475.985107421875,10.079999923706055,4, 
42776973,957.3899536132812,475.7236633300781,10.079999923706055,4, 
42886502,957.3699951171875,475.89794921875,10.079999923706055,4, 
42971741,957.3499755859375,476.072265625,10.079999923706055,4, 
43093497,957.3899536132812,475.7236633300781,10.069999694824219,4, 
43178717,957.3599853515625,475.985107421875,10.069999694824219,4, 
43288289,957.3599853515625,475.985107421875,10.059999465942383,4, 
43397802,957.3599853515625,475.985107421875,10.059999465942383,4, 
43482969,957.3499755859375,476.072265625,10.050000190734863,4, 
43568068,957.3699951171875,475.89794921875,10.050000190734863,4, 
43689806,957.3699951171875,475.89794921875,10.050000190734863,4, 
43799355,957.3399658203125,476.159423828125,10.050000190734863,4, 
43884551,957.3299560546875,476.24658203125,10.039999961853027,4, 
43994053,957.3200073242188,476.333740234375,10.039999961853027,4, 
44079287,957.3399658203125,476.159423828125,10.039999961853027,4, 
44164474,957.3499755859375,476.072265625,10.039999961853027,4, 
44286160,957.3499755859375,476.072265625,10.029999732971191,4, 
44395713,957.3299560546875,476.24658203125,10.029999732971191,4, 
44480963,957.3399658203125,476.159423828125,10.029999732971191,4, 
44590506,957.3299560546875,476.24658203125,10.029999732971191,4, 
44675740,957.3200073242188,476.333740234375,10.029999732971191,4, 
44797485,957.3499755859375,476.072265625,10.029999732971191,4, 
44882699,957.3099975585938,476.4208984375,10.029999732971191,4, 
44992254,957.2799682617188,476.682373046875,10.029999732971191,4, 
45077513,957.2999877929688,476.508056640625,10.039999961853027,4, 
45187036,957.3099975585938,476.4208984375,10.039999961853027,4, 
45272224,957.3200073242188,476.333740234375,10.039999961853027,4, 
45393960,957.3200073242188,476.333740234375,10.039999961853027,4, 
45479089,957.3599853515625,475.985107421875,10.039999961853027,4, 
45588643,957.3299560546875,476.24658203125,10.039999961853027,4, 
45698167,957.3200073242188,476.333740234375,10.039999961853027,4, 
45783320,957.3299560546875,476.24658203125,10.039999961853027,4, 
45868537,957.3099975585938,476.4208984375,10.039999961853027,4, 
45990293,957.3200073242188,476.333740234375,10.039999961853027,4, 
46099952,957.2699584960938,476.76953125,10.039999961853027,4, 
46185042,957.3099975585938,476.4208984375,10.039999961853027,4, 
46294542,957.3399658203125,476.159423828125,10.039999961853027,4, 
46379719,957.2899780273438,476.59521484375,10.039999961853027,4, 
46464971,957.2699584960938,476.76953125,10.039999961853027,4, 
46586601,957.3200073242188,476.333740234375,10.039999961853027,4, 
46696122,957.2999877929688,476.508056640625,10.039999961853027,4, 
46781273,957.3200073242188,476.333740234375,10.039999961853027,4, 
46890800,957.3200073242188,476.333740234375,10.039999961853027,4, 
46975961,957.3399658203125,476.159423828125,10.039999961853027,4, 
47097759,957.3299560546875,476.24658203125,10.039999961853027,4, 
47183057,957.3099975585938,476.4208984375,10.039999961853027,4, 
47292546,957.3200073242188,476.333740234375,10.039999961853027,4, 
47377685,957.3399658203125,476.159423828125,10.039999961853027,4, 
47487285,957.3299560546875,476.24658203125,10.039999961853027,4, 
47572482,957.3299560546875,476.24658203125,10.039999961853027,4, 
47694214,957.3099975585938,476.4208984375,10.039999961853027,4, 
47779419,957.3499755859375,476.072265625,10.039999961853027,4, 
47888953,957.2999877929688,476.508056640625,10.050000190734863,4, 
47998487,957.3099975585938,476.4208984375,10.039999961853027,4, 
48083672,957.3099975585938,476.4208984375,10.050000190734863,4, 
48168797,957.3099975585938,476.4208984375,10.050000190734863,4, 
48290410,957.3399658203125,476.159423828125,10.050000190734863,4, 
48399972,957.3200073242188,476.333740234375,10.050000190734863,4, 
48485121,957.3299560546875,476.24658203125,10.050000190734863,4, 
48594623,957.2999877929688,476.508056640625,10.050000190734863,4, 
48679782,957.3099975585938,476.4208984375,10.050000190734863,4, 
48764970,957.2899780273438,476.59521484375,10.050000190734863,4, 
48886588,957.3099975585938,476.4208984375,10.050000190734863,4, 
48996045,957.3200073242188,476.333740234375,10.050000190734863,4, 
49081208,957.3200073242188,476.333740234375,10.059999465942383,4, 
49190708,957.3099975585938,476.4208984375,10.059999465942383,4, 
49275965,957.3200073242188,476.333740234375,10.059999465942383,4, 
49397596,957.3099975585938,476.4208984375,10.069999694824219,4, 
49482770,957.3399658203125,476.159423828125,10.069999694824219,4, 
49592342,957.2899780273438,476.59521484375,10.069999694824219,4, 
49677366,957.2899780273438,476.59521484375,10.069999694824219,4, 
49787107,957.2599487304688,476.856689453125,10.069999694824219,4, 
49872027,957.2999877929688,476.508056640625,10.069999694824219,4, 
49993661,957.2599487304688,476.856689453125,10.069999694824219,4, 
50078821,957.2899780273438,476.59521484375,10.069999694824219,4, 
50188317,957.2799682617188,476.682373046875,10.069999694824219,4, 
50297938,957.25,476.9438781738281,10.069999694824219,4, 
50383042,957.2699584960938,476.76953125,10.069999694824219,4, 
50468259,957.239990234375,477.0310363769531,10.069999694824219,4, 
50589982,957.2899780273438,476.59521484375,10.069999694824219,4, 
50699472,957.2599487304688,476.856689453125,10.069999694824219,4, 
50784654,957.2699584960938,476.76953125,10.069999694824219,4, 
50894206,957.25,476.9438781738281,10.069999694824219,4, 
50979397,957.2699584960938,476.76953125,10.079999923706055,4, 
51101042,957.2699584960938,476.76953125,10.079999923706055,4, 
51186131,957.2699584960938,476.76953125,10.079999923706055,4, 
51295630,957.2599487304688,476.856689453125,10.079999923706055,4, 
51380704,957.239990234375,477.0310363769531,10.079999923706055,4, 
